booking_id,user_id,technician_id,service_category,problem_description,booking_date,status,final_cost,rating,simulated_distance_deg
2265,418,16,Carpentry,Assembling a new IKEA wardrobe.,2025-10-24 22:24:04.568075,Canceled,0,,0.1088
2266,53,41,Electrical,Need smart home wiring for lights and thermostat.,2026-02-03 22:24:04.568075,Canceled,0,,0.1601
2267,398,82,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-09-29 22:24:04.568075,Completed,197,4.0,0.029
2268,51,71,Electrical,Need to rewire the living room for extra outlets.,2025-04-08 22:24:04.568075,Canceled,0,,0.4014
2269,112,71,Electrical,Wiring for the new smart TV setup.,2026-02-15 22:24:04.568075,Completed,579,3.0,0.0378
2270,92,40,Electrical,Wiring for the new smart TV setup.,2025-06-22 22:24:04.568075,Completed,668,5.0,0.0394
2271,459,34,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-07-25 22:24:04.568075,Completed,320,5.0,0.1203
2272,251,68,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-05-23 22:24:04.568075,Completed,543,5.0,0.0033
2273,368,100,Electrical,Half the lights in the apartment went out suddenly.,2026-01-06 22:24:04.568075,Completed,582,4.0,0.0533
2274,333,80,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-10-05 22:24:04.568075,Canceled,0,,0.3238
2275,385,78,Electrical,Need to install a new ceiling fan in the bedroom.,2025-08-11 22:24:04.568075,Completed,334,4.0,0.1426
2276,176,21,Electrical,Need smart home wiring for lights and thermostat.,2026-02-28 22:24:04.568075,Completed,1539,4.0,0.0308
2277,206,10,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-03-06 22:24:04.568075,Canceled,0,,0.0353
2278,48,89,Carpentry,Assembling a new IKEA wardrobe.,2025-06-30 22:24:04.568075,Completed,129,3.0,0.1493
2279,304,39,Plumbing,My kitchen sink is leaking continuously.,2025-10-23 22:24:04.568075,Completed,387,4.0,0.0273
2280,370,30,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-07-21 22:24:04.568075,Completed,876,5.0,0.0163
2281,383,97,Electrical,Need smart home wiring for lights and thermostat.,2025-03-24 22:24:04.568075,Completed,579,4.0,0.0232
2282,344,72,Carpentry,New office desk needs professional assembly.,2025-12-17 22:24:04.568075,Completed,258,3.0,0.3314
2283,362,31,Carpentry,The bedroom door is stuck and won't close.,2025-10-20 22:24:04.568075,Completed,197,5.0,0.0137
2284,40,4,Electrical,Need to install a new ceiling fan in the bedroom.,2025-08-29 22:24:04.568075,Completed,430,4.0,0.0366
2285,116,59,Electrical,Wall outlet stopped working and smells like burning.,2025-11-09 22:24:04.568075,Completed,420,4.0,0.0423
2286,236,5,Plumbing,"Toilet is constantly running, wasting water.",2025-05-23 22:24:04.568075,Canceled,0,,0.1377
2287,243,18,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-03-27 22:24:04.568075,Completed,266,4.0,0.0246
2288,478,60,Plumbing,The kitchen drain is clogged and water backs up.,2026-03-09 22:24:04.568075,Completed,114,3.0,0.4009
2289,203,25,Carpentry,Assembling a new IKEA wardrobe.,2025-09-26 22:24:04.568075,Completed,185,3.0,0.3411
2290,239,44,Plumbing,Need help installing a new washing machine drain.,2025-04-17 22:24:04.568075,Canceled,0,,0.1219
2291,220,76,Electrical,Need to install a new ceiling fan in the bedroom.,2025-04-13 22:24:04.568075,Canceled,0,,0.3203
2292,107,44,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-01-29 22:24:04.568075,Completed,562,5.0,0.1348
2293,496,83,Plumbing,The toilet won't flush properly.,2026-01-14 22:24:04.568075,Canceled,0,,0.0442
2294,188,3,Plumbing,"Toilet is constantly running, wasting water.",2025-06-05 22:24:04.568075,Completed,206,2.0,0.1639
2295,322,33,Plumbing,Dishwasher water line needs professional installation.,2025-10-19 22:24:04.568075,Canceled,0,,0.0303
2296,464,39,Plumbing,"Toilet is constantly running, wasting water.",2025-07-23 22:24:04.568075,Canceled,0,,0.1229
2297,387,81,Electrical,Need smart home wiring for lights and thermostat.,2025-09-02 22:24:04.568075,Canceled,0,,0.1123
2298,311,31,Carpentry,New office desk needs professional assembly.,2026-03-21 22:24:04.568075,Canceled,0,,0.0113
2299,454,27,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-07-24 22:24:04.568075,Completed,898,5.0,0.0282
2300,267,39,Plumbing,Shower drain is very slow and smells terrible.,2025-07-08 22:24:04.568075,Completed,129,3.0,0.0188
2301,428,92,Plumbing,My kitchen sink is leaking continuously.,2025-11-26 22:24:04.568075,Completed,430,5.0,0.0334
2302,363,97,Electrical,Need to rewire the living room for extra outlets.,2025-12-17 22:24:04.568075,Completed,579,4.0,0.0288
2303,284,68,Plumbing,Need help installing a new washing machine drain.,2025-08-28 22:24:04.568075,Canceled,0,,0.012
2304,166,89,Carpentry,New office desk needs professional assembly.,2025-12-05 22:24:04.568075,Canceled,0,,0.4033
2305,320,81,Electrical,Need to rewire the living room for extra outlets.,2025-07-12 22:24:04.568075,Canceled,0,,0.0354
2306,107,72,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-02-02 22:24:04.568075,Completed,258,4.0,0.333
2307,212,18,Carpentry,Fixing a broken leg on the dining table.,2025-04-26 22:24:04.568075,Completed,532,4.0,0.0091
2308,295,78,Electrical,Need to install a new ceiling fan in the bedroom.,2026-01-11 22:24:04.568075,Canceled,0,,0.035
2309,428,86,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-07-23 22:24:04.568075,Canceled,0,,0.3693
2310,442,84,Plumbing,My kitchen sink is leaking continuously.,2026-02-23 22:24:04.568075,Completed,382,4.0,0.0272
2311,10,82,Carpentry,Fixing a broken leg on the dining table.,2025-12-28 22:24:04.568075,Completed,394,3.0,0.1725
2312,218,91,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-12-07 22:24:04.568075,Completed,612,3.0,0.0492
2313,374,9,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-10-03 22:24:04.568075,Completed,235,4.0,0.0462
2314,45,85,Plumbing,The toilet won't flush properly.,2025-12-18 22:24:04.568075,Completed,536,4.0,0.0108
2315,431,34,Carpentry,Antique wooden table has cracks and needs restoration.,2026-03-05 22:24:04.568075,Completed,640,5.0,0.0245
2316,60,52,Plumbing,My kitchen sink is leaking continuously.,2025-07-12 22:24:04.568075,Canceled,0,,0.3618
2317,250,65,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-07-22 22:24:04.568075,Canceled,0,,0.3072
2318,36,62,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-10-15 22:24:04.568075,Completed,963,5.0,0.0116
2319,54,91,Plumbing,The toilet won't flush properly.,2025-08-06 22:24:04.568075,Completed,408,4.0,0.0359
2320,80,3,Plumbing,"Toilet is constantly running, wasting water.",2025-09-15 22:24:04.568075,Completed,206,2.0,0.1381
2321,258,80,Electrical,Need to install a new ceiling fan in the bedroom.,2025-03-23 22:24:04.568075,Completed,246,5.0,0.0205
2322,349,6,Carpentry,"Front door lock mechanism is jammed, door won't open.",2026-02-03 22:24:04.568075,Completed,336,2.0,0.1614
2323,277,4,Electrical,Wall outlet stopped working and smells like burning.,2026-03-09 22:24:04.568075,Canceled,0,,0.0097
2324,269,38,Plumbing,Shower drain is very slow and smells terrible.,2025-11-10 22:24:04.568075,Completed,169,3.0,0.0429
2325,42,3,Plumbing,The kitchen drain is clogged and water backs up.,2025-10-27 22:24:04.568075,Canceled,0,,0.0172
2326,294,73,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-06-17 22:24:04.568075,Canceled,0,,0.0107
2327,344,92,Plumbing,My kitchen sink is leaking continuously.,2025-11-19 22:24:04.568075,Canceled,0,,0.3446
2328,101,90,Electrical,Need smart home wiring for lights and thermostat.,2025-11-18 22:24:04.568075,Completed,420,3.0,0.0581
2329,166,46,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-07-16 22:24:04.568075,Completed,726,5.0,0.0372
2330,69,2,Electrical,Wiring for the new smart TV setup.,2025-09-09 22:24:04.568075,Completed,794,5.0,0.0284
2331,154,19,Carpentry,New office desk needs professional assembly.,2025-07-31 22:24:04.568075,Canceled,0,,0.0455
2332,450,8,Plumbing,"Toilet is constantly running, wasting water.",2026-03-20 22:24:04.568075,Completed,512,4.0,0.0352
2333,445,89,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-01-21 22:24:04.568075,Canceled,0,,0.1393
2334,95,62,Plumbing,"Toilet is constantly running, wasting water.",2026-02-12 22:24:04.568075,Completed,642,4.0,0.3379
2335,470,81,Electrical,Half the lights in the apartment went out suddenly.,2026-02-22 22:24:04.568075,Canceled,0,,0.0243
2336,463,64,Carpentry,Need custom shelves built for the living room.,2025-10-28 22:24:04.568075,Completed,378,4.0,0.1286
2337,334,40,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-10-01 22:24:04.568075,Completed,334,4.0,0.4281
2338,449,28,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-03-04 22:24:04.568075,Canceled,0,,0.0258
2339,73,68,Plumbing,Need help installing a new washing machine drain.,2025-12-16 22:24:04.568075,Completed,362,5.0,0.0078
2340,357,58,Carpentry,Need custom shelves built for the living room.,2025-09-07 22:24:04.568075,Completed,250,2.0,0.2902
2341,7,95,Electrical,Sparking sound coming from the wall outlet.,2025-08-10 22:24:04.568075,Canceled,0,,0.0115
2342,468,12,Plumbing,The water heater is making strange noises and water is cold.,2025-11-09 22:24:04.568075,Completed,1119,4.0,0.0934
2343,468,60,Plumbing,Dishwasher water line needs professional installation.,2025-08-16 22:24:04.568075,Canceled,0,,0.0474
2344,222,30,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-11-15 22:24:04.568075,Completed,876,5.0,0.0252
2345,468,12,Plumbing,The kitchen drain is clogged and water backs up.,2025-08-24 22:24:04.568075,Completed,746,4.0,0.0934
2346,141,80,Electrical,Wall outlet stopped working and smells like burning.,2025-03-29 22:24:04.568075,Completed,738,4.0,0.398
2347,90,81,Electrical,Wall outlet stopped working and smells like burning.,2025-05-24 22:24:04.568075,Canceled,0,,0.0444
2348,98,77,Plumbing,My kitchen sink is leaking continuously.,2025-03-22 22:24:04.568075,Completed,729,5.0,0.0243
2349,139,3,Plumbing,My kitchen sink is leaking continuously.,2025-12-04 22:24:04.568075,Canceled,0,,0.0283
2350,412,19,Carpentry,Fixing a broken leg on the dining table.,2025-06-30 22:24:04.568075,Completed,766,4.0,0.0125
2351,169,16,Carpentry,Assembling a new IKEA wardrobe.,2025-11-19 22:24:04.568075,Completed,269,5.0,0.0095
2352,384,22,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-05-11 22:24:04.568075,Completed,792,4.0,0.011
2353,431,68,Plumbing,The water heater is making strange noises and water is cold.,2026-01-21 22:24:04.568075,Canceled,0,,0.1177
2354,425,40,Electrical,Need to install a new ceiling fan in the bedroom.,2025-09-03 22:24:04.568075,Canceled,0,,0.3122
2355,39,86,Plumbing,Dishwasher water line needs professional installation.,2025-07-02 22:24:04.568075,Completed,480,4.0,0.0387
2356,216,21,Electrical,Need to install a new ceiling fan in the bedroom.,2026-02-06 22:24:04.568075,Completed,513,5.0,0.0462
2357,113,4,Electrical,Wall outlet stopped working and smells like burning.,2025-10-31 22:24:04.568075,Canceled,0,,0.1475
2358,253,89,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-12-04 22:24:04.568075,Canceled,0,,0.0283
2359,286,21,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-10-23 22:24:04.568075,Completed,1026,5.0,0.0459
2360,428,92,Plumbing,The toilet won't flush properly.,2025-05-06 22:24:04.568075,Completed,430,4.0,0.0334
2361,397,46,Plumbing,The kitchen drain is clogged and water backs up.,2025-12-09 22:24:04.568075,Completed,242,4.0,0.0313
2362,279,78,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-05-25 22:24:04.568075,Completed,668,4.0,0.3077
2363,362,67,Electrical,Sparking sound coming from the wall outlet.,2025-12-12 22:24:04.568075,Completed,832,5.0,0.0224
2364,88,54,Carpentry,New office desk needs professional assembly.,2026-02-17 22:24:04.568075,Completed,215,3.0,0.415
2365,168,20,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-08-17 22:24:04.568075,Completed,333,5.0,0.1252
2366,432,95,Electrical,Need smart home wiring for lights and thermostat.,2025-04-22 22:24:04.568075,Completed,700,5.0,0.0398
2367,99,34,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-04-18 22:24:04.568075,Completed,640,5.0,0.0128
2368,134,20,Carpentry,Wall-mounted bookshelf needs professional installation.,2026-02-12 22:24:04.568075,Completed,666,5.0,0.0359
2369,179,14,Carpentry,Need custom shelves built for the living room.,2025-11-25 22:24:04.568075,Completed,544,3.0,0.0357
2370,303,83,Plumbing,Dishwasher water line needs professional installation.,2026-01-25 22:24:04.568075,Completed,364,4.0,0.0499
2371,113,44,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-05-14 22:24:04.568075,Completed,562,5.0,0.1393
2372,41,99,Carpentry,New office desk needs professional assembly.,2025-10-08 22:24:04.568075,Completed,203,4.0,0.0268
2373,305,57,Plumbing,My kitchen sink is leaking continuously.,2025-06-24 22:24:04.568075,Completed,837,4.0,0.0155
2374,285,37,Electrical,Main circuit breaker needs inspection and replacement.,2026-03-05 22:24:04.568075,Completed,840,4.0,0.0251
2375,117,23,Carpentry,New office desk needs professional assembly.,2026-02-10 22:24:04.568075,Completed,569,5.0,0.0023
2376,473,92,Plumbing,My kitchen sink is leaking continuously.,2025-12-26 22:24:04.568075,Completed,645,4.0,0.3646
2377,357,92,Plumbing,Shower drain is very slow and smells terrible.,2026-02-26 22:24:04.568075,Completed,215,4.0,0.0483
2378,198,79,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-11-29 22:24:04.568075,Canceled,0,,0.0059
2379,407,27,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-03-14 22:24:04.568075,Completed,449,5.0,0.0358
2380,204,7,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-05-22 22:24:04.568075,Completed,466,5.0,0.0328
2381,304,24,Plumbing,Dishwasher water line needs professional installation.,2026-02-21 22:24:04.568075,Completed,718,5.0,0.0113
2382,486,88,Electrical,Need smart home wiring for lights and thermostat.,2025-11-16 22:24:04.568075,Canceled,0,,0.135
2383,93,62,Plumbing,"Toilet is constantly running, wasting water.",2025-12-04 22:24:04.568075,Completed,642,5.0,0.0383
2384,363,97,Electrical,Main circuit breaker needs inspection and replacement.,2025-06-07 22:24:04.568075,Completed,579,4.0,0.0288
2385,351,97,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-06-01 22:24:04.568075,Completed,386,4.0,0.0184
2386,146,30,Plumbing,The water heater is making strange noises and water is cold.,2025-04-25 22:24:04.568075,Completed,876,5.0,0.0124
2387,263,87,Electrical,Wall outlet stopped working and smells like burning.,2026-03-19 22:24:04.568075,Completed,468,4.0,0.0315
2388,273,70,Electrical,Wiring for the new smart TV setup.,2025-12-16 22:24:04.568075,Canceled,0,,0.0122
2389,425,25,Carpentry,Kitchen cabinet hinges are broken.,2026-01-13 22:24:04.568075,Completed,185,4.0,0.0327
2390,127,96,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-04-25 22:24:04.568075,Canceled,0,,0.2836
2391,406,89,Carpentry,The bedroom door is stuck and won't close.,2025-12-02 22:24:04.568075,Completed,258,3.0,0.0408
2392,194,77,Plumbing,"Toilet is constantly running, wasting water.",2025-07-21 22:24:04.568075,Canceled,0,,0.0409
2393,150,93,Electrical,Need to rewire the living room for extra outlets.,2025-10-04 22:24:04.568075,Completed,915,5.0,0.0313
2394,126,23,Carpentry,Assembling a new IKEA wardrobe.,2025-04-10 22:24:04.568075,Completed,569,4.0,0.1299
2395,22,15,Electrical,Need to rewire the living room for extra outlets.,2025-06-19 22:24:04.568075,Completed,795,4.0,0.0056
2396,251,78,Electrical,Ceiling fan is wobbling dangerously and making noise.,2026-01-09 22:24:04.568075,Completed,668,5.0,0.0152
2397,286,21,Electrical,Wiring for the new smart TV setup.,2025-07-15 22:24:04.568075,Completed,1539,5.0,0.0459
2398,473,57,Plumbing,Shower drain is very slow and smells terrible.,2025-06-28 22:24:04.568075,Completed,279,4.0,0.044
2399,324,60,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-02-27 22:24:04.568075,Canceled,0,,0.0337
2400,39,43,Electrical,Need to rewire the living room for extra outlets.,2025-03-24 22:24:04.568075,Completed,306,3.0,0.4024
2401,401,27,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-01-06 22:24:04.568075,Canceled,0,,0.3242
2402,401,12,Plumbing,Need help installing a new washing machine drain.,2026-02-13 22:24:04.568075,Completed,746,5.0,0.0396
2403,157,88,Electrical,Wiring for the new smart TV setup.,2025-09-18 22:24:04.568075,Completed,1737,5.0,0.0242
2404,77,70,Electrical,Ceiling fan is wobbling dangerously and making noise.,2026-01-02 22:24:04.568075,Canceled,0,,0.4144
2405,19,37,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-04-27 22:24:04.568075,Completed,630,4.0,0.0192
2406,350,41,Electrical,Need smart home wiring for lights and thermostat.,2025-04-17 22:24:04.568075,Completed,1254,4.0,0.1442
2407,494,34,Carpentry,Antique wooden table has cracks and needs restoration.,2025-07-28 22:24:04.568075,Completed,960,5.0,0.0127
2408,261,36,Carpentry,Assembling a new IKEA wardrobe.,2025-08-16 22:24:04.568075,Completed,215,4.0,0.0198
2409,152,22,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-07-23 22:24:04.568075,Canceled,0,,0.3923
2410,500,17,Plumbing,Need help installing a new washing machine drain.,2025-04-20 22:24:04.568075,Completed,248,4.0,0.0568
2411,462,10,Plumbing,Need help installing a new washing machine drain.,2025-08-03 22:24:04.568075,Completed,298,3.0,0.0422
2412,310,84,Plumbing,My kitchen sink is leaking continuously.,2025-04-21 22:24:04.568075,Completed,382,4.0,0.1253
2413,241,12,Plumbing,The kitchen drain is clogged and water backs up.,2026-02-24 22:24:04.568075,Canceled,0,,0.3278
2414,228,3,Plumbing,My kitchen sink is leaking continuously.,2026-01-04 22:24:04.568075,Completed,206,3.0,0.3228
2415,381,84,Plumbing,Dishwasher water line needs professional installation.,2025-04-09 22:24:04.568075,Canceled,0,,0.0246
2416,430,17,Plumbing,"Need the water heater replaced, it's rusty and old.",2026-01-22 22:24:04.568075,Canceled,0,,0.0131
2417,445,94,Electrical,Need smart home wiring for lights and thermostat.,2025-12-29 22:24:04.568075,Canceled,0,,0.0044
2418,150,38,Plumbing,"Toilet is constantly running, wasting water.",2025-08-07 22:24:04.568075,Canceled,0,,0.428
2419,275,41,Electrical,Half the lights in the apartment went out suddenly.,2025-07-15 22:24:04.568075,Completed,1254,5.0,0.0283
2420,147,12,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-07-16 22:24:04.568075,Completed,1119,5.0,0.0288
2421,235,95,Electrical,Half the lights in the apartment went out suddenly.,2025-06-30 22:24:04.568075,Completed,1050,5.0,0.0077
2422,445,1,Carpentry,Fixing a broken leg on the dining table.,2025-03-31 22:24:04.568075,Completed,208,3.0,0.0252
2423,236,36,Carpentry,Fixing a broken leg on the dining table.,2025-10-01 22:24:04.568075,Completed,430,3.0,0.3198
2424,472,24,Plumbing,The kitchen drain is clogged and water backs up.,2025-05-21 22:24:04.568075,Completed,359,4.0,0.1264
2425,59,78,Electrical,Need smart home wiring for lights and thermostat.,2025-10-31 22:24:04.568075,Completed,668,5.0,0.0277
2426,362,31,Carpentry,The bedroom door is stuck and won't close.,2025-12-21 22:24:04.568075,Completed,197,5.0,0.0137
2427,11,27,Carpentry,Antique wooden table has cracks and needs restoration.,2025-04-20 22:24:04.568075,Completed,898,4.0,0.0345
2428,141,60,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-09-17 22:24:04.568075,Completed,228,4.0,0.0171
2429,197,28,Plumbing,Dishwasher water line needs professional installation.,2026-01-26 22:24:04.568075,Completed,236,3.0,0.1314
2430,68,18,Carpentry,Assembling a new IKEA wardrobe.,2025-04-30 22:24:04.568075,Canceled,0,,0.3194
2431,79,41,Electrical,Need to install a new ceiling fan in the bedroom.,2025-07-05 22:24:04.568075,Canceled,0,,0.394
2432,403,61,Electrical,Wall outlet stopped working and smells like burning.,2025-07-12 22:24:04.568075,Canceled,0,,0.1241
2433,217,76,Electrical,Wall outlet stopped working and smells like burning.,2025-12-29 22:24:04.568075,Canceled,0,,0.0222
2434,420,90,Electrical,Need to install a new ceiling fan in the bedroom.,2025-09-01 22:24:04.568075,Completed,280,2.0,0.412
2435,488,8,Plumbing,Need help installing a new washing machine drain.,2026-02-03 22:24:04.568075,Completed,512,4.0,0.0142
2436,500,83,Plumbing,"Toilet is constantly running, wasting water.",2025-12-13 22:24:04.568075,Canceled,0,,0.014
2437,144,54,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-06-02 22:24:04.568075,Completed,430,4.0,0.1212
2438,121,40,Electrical,Half the lights in the apartment went out suddenly.,2026-02-17 22:24:04.568075,Canceled,0,,0.4206
2439,341,40,Electrical,Wall outlet stopped working and smells like burning.,2025-08-07 22:24:04.568075,Completed,1002,5.0,0.0381
2440,345,80,Electrical,Need to install a new ceiling fan in the bedroom.,2025-04-21 22:24:04.568075,Completed,492,5.0,0.0133
2441,300,85,Plumbing,The water heater is making strange noises and water is cold.,2025-10-03 22:24:04.568075,Completed,536,5.0,0.0343
2442,262,58,Carpentry,Assembling a new IKEA wardrobe.,2025-10-02 22:24:04.568075,Completed,125,4.0,0.0322
2443,69,37,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-04-07 22:24:04.568075,Completed,630,5.0,0.0166
2444,394,39,Plumbing,Need help installing a new washing machine drain.,2026-01-27 22:24:04.568075,Canceled,0,,0.006
2445,195,78,Electrical,Ceiling fan is wobbling dangerously and making noise.,2026-01-18 22:24:04.568075,Canceled,0,,0.1451
2446,289,47,Carpentry,Wall-mounted bookshelf needs professional installation.,2026-02-03 22:24:04.568075,Completed,808,5.0,0.137
2447,431,33,Plumbing,The toilet won't flush properly.,2025-04-20 22:24:04.568075,Canceled,0,,0.0388
2448,7,67,Electrical,Need to rewire the living room for extra outlets.,2026-03-04 22:24:04.568075,Canceled,0,,0.0089
2449,491,27,Carpentry,Kitchen cabinet hinges are broken.,2025-12-20 22:24:04.568075,Canceled,0,,0.328
2450,432,23,Carpentry,New office desk needs professional assembly.,2025-06-13 22:24:04.568075,Completed,569,5.0,0.1399
2451,116,56,Plumbing,The toilet won't flush properly.,2025-07-21 22:24:04.568075,Completed,212,4.0,0.0277
2452,159,52,Plumbing,The kitchen drain is clogged and water backs up.,2025-08-09 22:24:04.568075,Completed,652,5.0,0.0276
2453,123,9,Electrical,Need to rewire the living room for extra outlets.,2025-08-20 22:24:04.568075,Canceled,0,,0.0238
2454,417,59,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-08-09 22:24:04.568075,Completed,210,4.0,0.0084
2455,387,6,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-02-19 22:24:04.568075,Completed,168,3.0,0.0102
2456,461,78,Electrical,Need smart home wiring for lights and thermostat.,2025-08-04 22:24:04.568075,Completed,668,5.0,0.0192
2457,250,65,Plumbing,The kitchen drain is clogged and water backs up.,2025-09-21 22:24:04.568075,Completed,193,3.0,0.3072
2458,310,36,Carpentry,New office desk needs professional assembly.,2025-10-17 22:24:04.568075,Canceled,0,,0.3144
2459,262,8,Plumbing,My kitchen sink is leaking continuously.,2025-12-29 22:24:04.568075,Completed,768,4.0,0.0304
2460,449,100,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-11-02 22:24:04.568075,Canceled,0,,0.0415
2461,251,78,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-07-16 22:24:04.568075,Completed,1002,5.0,0.0152
2462,7,95,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-06-24 22:24:04.568075,Completed,1050,4.0,0.0115
2463,107,14,Carpentry,Fixing a broken leg on the dining table.,2025-04-12 22:24:04.568075,Canceled,0,,0.2929
2464,162,78,Electrical,Wiring for the new smart TV setup.,2025-08-01 22:24:04.568075,Completed,1002,5.0,0.0261
2465,463,64,Carpentry,Kitchen cabinet hinges are broken.,2025-07-20 22:24:04.568075,Completed,189,4.0,0.1286
2466,53,4,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-07-21 22:24:04.568075,Completed,430,4.0,0.1598
2467,113,44,Plumbing,Shower drain is very slow and smells terrible.,2026-03-05 22:24:04.568075,Canceled,0,,0.1393
2468,95,62,Plumbing,The toilet won't flush properly.,2025-06-03 22:24:04.568075,Canceled,0,,0.3379
2469,440,98,Electrical,Half the lights in the apartment went out suddenly.,2025-09-09 22:24:04.568075,Completed,480,3.0,0.3058
2470,79,88,Electrical,Sparking sound coming from the wall outlet.,2025-09-29 22:24:04.568075,Canceled,0,,0.3581
2471,390,55,Carpentry,New office desk needs professional assembly.,2025-09-26 22:24:04.568075,Completed,160,4.0,0.0181
2472,377,74,Plumbing,My kitchen sink is leaking continuously.,2026-01-18 22:24:04.568075,Completed,262,3.0,0.3996
2473,65,63,Plumbing,My kitchen sink is leaking continuously.,2025-12-07 22:24:04.568075,Completed,1437,5.0,0.033
2474,104,8,Plumbing,Dishwasher water line needs professional installation.,2025-10-01 22:24:04.568075,Canceled,0,,0.0332
2475,272,57,Plumbing,Dishwasher water line needs professional installation.,2026-02-17 22:24:04.568075,Completed,558,3.0,0.047
2476,361,96,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-07-14 22:24:04.568075,Canceled,0,,0.0377
2477,35,47,Carpentry,Antique wooden table has cracks and needs restoration.,2025-12-17 22:24:04.568075,Completed,808,4.0,0.02
2478,83,70,Electrical,Half the lights in the apartment went out suddenly.,2026-02-22 22:24:04.568075,Canceled,0,,0.3834
2479,400,99,Carpentry,Fixing a broken leg on the dining table.,2025-08-19 22:24:04.568075,Completed,609,4.0,0.0067
2480,186,37,Electrical,Main circuit breaker needs inspection and replacement.,2025-05-20 22:24:04.568075,Completed,630,4.0,0.0272
2481,406,20,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-12-05 22:24:04.568075,Completed,666,4.0,0.0205
2482,143,80,Electrical,Need to rewire the living room for extra outlets.,2026-01-25 22:24:04.568075,Canceled,0,,0.3182
2483,201,29,Electrical,Main circuit breaker needs inspection and replacement.,2026-01-07 22:24:04.568075,Completed,384,3.0,0.0464
2484,463,16,Carpentry,Need custom shelves built for the living room.,2026-03-02 22:24:04.568075,Completed,538,3.0,0.089
2485,358,80,Electrical,Need smart home wiring for lights and thermostat.,2025-08-15 22:24:04.568075,Canceled,0,,0.3386
2486,264,24,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-06-05 22:24:04.568075,Completed,1077,4.0,0.3106
2487,23,15,Electrical,Need smart home wiring for lights and thermostat.,2025-11-09 22:24:04.568075,Canceled,0,,0.0182
2488,242,24,Plumbing,My kitchen sink is leaking continuously.,2025-11-17 22:24:04.568075,Completed,1077,5.0,0.0118
2489,264,24,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-04-03 22:24:04.568075,Canceled,0,,0.3106
2490,180,40,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-10-06 22:24:04.568075,Completed,1336,3.0,0.346
2491,44,52,Plumbing,The toilet won't flush properly.,2025-08-19 22:24:04.568075,Completed,326,5.0,0.0955
2492,437,83,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-01-31 22:24:04.568075,Canceled,0,,0.4206
2493,269,86,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-09-19 22:24:04.568075,Completed,720,4.0,0.034
2494,49,38,Plumbing,"Toilet is constantly running, wasting water.",2025-10-31 22:24:04.568075,Canceled,0,,0.0218
